time,target,measured,raw,action,error,controller,PID.Kp,PID.Ki,PID.Kd,TBH.gain,TBH.approx,allow-readify
1857.9586,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1857.9586,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1858.1586,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1858.1586,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1858.1586,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1858.1586,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1858.3586,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1858.3586,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1858.5586,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1858.5586,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1858.5586,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1858.5586,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1858.7587,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1858.7587,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1858.9586,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1858.9586,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1858.9586,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1859.1587,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1859.1587,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1859.3586,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1859.3586,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1859.3586,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1859.3586,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1859.5587,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1859.5587,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1859.7587,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1859.7587,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1859.7587,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1859.9586,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1859.9586,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1859.9586,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1860.1586,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1860.1586,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1860.1586,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1860.1586,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1860.3586,0.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1860.3586,500.0,-0.0,0.0,5.542049,-0.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1860.5586,500.0,-0.0,0.0,10.532072,-500.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1860.6385,500.0,-0.0,0.0,14.532072,-500.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1860.7186,500.0,-0.0,0.0,18.532072,-500.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1860.7986,500.0,-0.0,0.0,22.532072,-500.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1860.8785,500.0,-0.0,0.0,26.532322,-500.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1860.8785,500.0,-0.0,0.0,26.532322,-500.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1860.9586,500.0,-0.0,0.0,30.53207,-500.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1861.0386,500.0,-0.0,0.0,34.53207,-500.0,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1861.1187,500.0,32.824776,124.9875,38.372917,-467.17523,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1861.1986,500.0,60.35683,83.325005,41.95183,-439.64316,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1861.2787,500.0,101.080765,208.26045,45.26844,-398.91925,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1861.3586,500.0,142.13287,249.975,48.25713,-357.86713,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1861.3586,500.0,142.13287,249.975,48.25713,-357.86713,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1861.4386,500.0,190.1818,291.6375,50.872013,-309.8182,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1861.5186,500.0,236.37325,333.30002,53.120125,-263.62677,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1861.5186,500.0,236.37325,333.30002,53.120125,-263.62677,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1861.5986,500.0,291.9626,416.62503,54.954063,-208.03741,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1861.6787,500.0,342.7539,458.1501,56.368603,-157.2461,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1861.7585,500.0,396.83698,499.95,57.341812,-103.163025,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1861.7585,500.0,396.83698,499.95,57.341812,-103.163025,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1861.8386,500.0,453.42987,541.61255,57.86049,-46.57013,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1861.9186,500.0,509.76868,624.93756,34.244995,9.768677,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1861.9985,500.0,549.395,624.93756,33.958267,49.39502,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1862.0787,500.0,586.3306,666.4001,33.373405,86.33063,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1862.1586,500.0,613.96924,666.60004,32.53727,113.96924,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
1862.1586,500.0,613.96924,666.60004,32.53727,113.96924,TBH,-0.1,-0.2,0.0,-0.1,0.0,1.0
