time,target,measured,raw,action,error,controller,PID.Kp,PID.Ki,PID.Kd,TBH.gain,TBH.approx,allow-readify
1488.8785,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
1488.8785,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
1488.8785,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
1489.0786,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
1489.0786,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
1489.2786,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
1489.2786,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
1489.2786,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
1489.2786,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
1489.4786,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
1489.4786,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
1489.6787,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
1489.6787,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
1489.6787,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
1489.6787,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
1489.8787,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
1489.8787,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
1489.8787,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
1490.0786,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
1490.0786,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
1490.0786,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
1490.0786,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
1490.2787,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
1490.2787,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
1490.4786,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
1490.4786,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
1490.4786,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
1490.4786,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
1490.4786,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
1490.6787,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
1490.6787,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
1490.6787,0.0,0.0,0.0,2.778334,0.0,TBH,-0.1,-0.2,0.0,-0.19,0.0,1.0
