time,target,measured,raw,action,error,controller,PID.Kp,PID.Ki,PID.Kd,TBH.gain,TBH.approx,allow-readify
2043.3186,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2043.3186,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2043.3186,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2043.5186,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2043.5186,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2043.5186,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2043.7186,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2043.7186,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2043.9186,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2043.9186,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2043.9186,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2044.1187,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2044.1187,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2044.3186,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2044.3186,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2044.3186,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2044.3186,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2044.5187,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2044.5187,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2044.7186,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2044.7186,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2044.7186,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2044.9187,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2044.9187,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2045.1187,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2045.1187,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2045.1187,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2045.3186,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2045.3186,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2045.3186,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2045.5186,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2045.5186,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2045.5186,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2045.5186,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2045.7186,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2045.7186,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2045.7186,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2045.9186,0.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2045.9186,500.0,0.0,0.0,8.611793,0.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2046.1586,500.0,0.0,0.0,14.204505,-500.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2046.2386,500.0,0.0,0.0,17.404505,-500.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2046.3186,500.0,0.0,0.0,20.604702,-500.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2046.3986,500.0,0.0,0.0,23.8045,-500.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2046.3986,500.0,0.0,0.0,23.8045,-500.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2046.4786,500.0,0.0,0.0,27.004498,-500.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2046.5586,500.0,0.0,0.0,30.204494,-500.0,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2046.6385,500.0,12.5,124.9875,33.38449,-487.5,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2046.7188,500.0,44.400215,124.956276,36.377384,-455.5998,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2046.7188,500.0,44.400215,124.956276,36.377384,-455.5998,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2046.7986,500.0,80.035576,166.65001,39.157,-419.96442,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2046.8785,500.0,113.577515,166.65001,41.706676,-386.4225,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2046.9586,500.0,154.4176,249.975,44.028107,-345.5824,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2046.9586,500.0,154.4176,249.975,44.028107,-345.5824,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2047.0386,500.0,195.62105,333.30002,46.088104,-304.37897,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2047.1187,500.0,236.56133,333.21674,47.87784,-263.43866,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2047.1187,500.0,236.56133,333.21674,47.87784,-263.43866,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2047.1986,500.0,277.76123,374.9625,49.404255,-222.23877,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2047.2786,500.0,322.1547,416.62503,50.643524,-177.8453,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2047.3586,500.0,366.36456,499.95,51.613476,-133.63544,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2047.4386,500.0,405.90802,499.95,52.316235,-94.09198,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2047.5187,500.0,452.9997,583.1293,52.727882,-47.000305,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2047.5986,500.0,495.2074,624.93756,52.86881,-4.792603,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2047.6786,500.0,536.4612,624.87506,32.60397,36.46118,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2047.7585,500.0,559.33276,583.275,32.266575,59.332764,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2047.7585,500.0,559.33276,583.275,32.266575,59.332764,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2047.8386,500.0,588.74426,666.60004,31.756765,88.74426,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2047.9187,500.0,601.53046,624.7501,31.141123,101.53046,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2047.9985,500.0,617.1922,666.60004,30.433083,117.1922,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2048.0786,500.0,619.4589,583.275,29.665726,119.45892,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2048.1587,500.0,631.52515,624.93756,28.839483,131.52515,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2048.2385,500.0,633.07117,666.60004,27.995079,133.07117,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2048.3186,500.0,629.14874,583.1293,27.1388,129.14874,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2048.3987,500.0,638.6484,666.60004,26.275394,138.64838,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2048.4785,500.0,637.7446,666.60004,25.395714,137.74463,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2048.5586,500.0,632.60583,583.275,24.521717,132.60583,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2048.5586,500.0,632.60583,583.275,24.521717,132.60583,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2048.6387,500.0,638.9176,666.60004,23.679272,138.9176,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2048.7185,500.0,613.115,624.7814,22.907913,113.11499,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2048.7185,500.0,613.115,624.7814,22.907913,113.11499,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2048.7986,500.0,609.2951,583.275,22.18604,109.295105,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2048.8787,500.0,606.7777,583.275,21.483124,106.77771,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2048.8787,500.0,606.7777,583.275,21.483124,106.77771,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2048.9585,500.0,605.12604,583.275,20.792673,105.12604,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2049.0386,500.0,597.62994,583.275,20.151398,97.629944,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2049.1187,500.0,590.03156,583.1001,19.575554,90.031555,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2049.1187,500.0,590.03156,583.1001,19.575554,90.031555,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2049.1985,500.0,576.556,499.95,18.98128,76.55603,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2049.2786,500.0,567.5144,499.95,18.517746,67.514404,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2049.3586,500.0,558.6239,541.61255,18.123056,58.6239,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2049.4385,500.0,545.58673,499.95,17.801987,45.58673,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2049.5186,500.0,532.9322,499.8251,17.553295,32.93219,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2049.5986,500.0,521.24023,499.95,17.38473,21.240234,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2049.6787,500.0,506.7251,458.24167,17.309126,6.725098,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2049.7585,500.0,494.57715,374.9625,24.998758,-5.422852,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2049.8386,500.0,482.48666,458.2875,25.09132,-17.513336,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2049.9187,500.0,476.78778,416.5209,25.209461,-23.21222,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2049.9985,500.0,471.95294,499.95,25.406303,-28.047058,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2050.0786,500.0,473.68036,458.2875,25.564514,-26.319641,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2050.1587,500.0,461.19717,416.62503,25.784756,-38.802826,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2050.2385,500.0,459.49857,458.2875,26.02696,-40.501434,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2050.3186,500.0,452.25607,416.5209,26.322868,-47.743927,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2050.3987,500.0,453.59885,416.62503,26.608675,-46.401154,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2050.4785,500.0,448.02167,416.62503,26.928364,-51.978333,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2050.4785,500.0,448.02167,416.62503,26.928364,-51.978333,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2050.5586,500.0,447.81665,458.2875,27.258747,-52.18335,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
2050.6387,500.0,440.47803,416.62503,27.619738,-59.521973,TBH,-0.1,-0.2,0.0,-0.08,0.0,1.0
