time,target,measured,raw,action,error,controller,PID.Kp,PID.Ki,PID.Kd,TBH.gain,TBH.approx,allow-readify
1315.2186,0.0,0.0,0.0,6.430489,0.0,TBH,-0.1,-0.2,0.0,-0.3,0.0,1.0
1315.2186,0.0,0.0,0.0,6.430489,0.0,TBH,-0.1,-0.2,0.0,-0.3,0.0,1.0
1315.4186,0.0,0.0,0.0,6.430489,0.0,TBH,-0.1,-0.2,0.0,-0.3,0.0,1.0
1315.4186,0.0,0.0,0.0,6.430489,0.0,TBH,-0.1,-0.2,0.0,-0.3,0.0,1.0
1315.4186,0.0,0.0,0.0,6.430489,0.0,TBH,-0.1,-0.2,0.0,-0.3,0.0,1.0
1315.6187,0.0,0.0,0.0,6.430489,0.0,TBH,-0.1,-0.2,0.0,-0.3,0.0,1.0
1315.6187,0.0,0.0,0.0,6.430489,0.0,TBH,-0.1,-0.2,0.0,-0.3,0.0,1.0
1315.6187,0.0,0.0,0.0,6.430489,0.0,TBH,-0.1,-0.2,0.0,-0.3,0.0,1.0
1315.6187,0.0,0.0,0.0,6.430489,0.0,TBH,-0.1,-0.2,0.0,-0.3,0.0,1.0
1315.8186,0.0,0.0,0.0,6.430489,0.0,TBH,-0.1,-0.2,0.0,-0.3,0.0,1.0
1315.8186,0.0,0.0,0.0,6.430489,0.0,TBH,-0.1,-0.2,0.0,-0.3,0.0,1.0
1315.8186,0.0,0.0,0.0,6.430489,0.0,TBH,-0.1,-0.2,0.0,-0.3,0.0,1.0
1316.0187,0.0,0.0,0.0,6.430489,0.0,TBH,-0.1,-0.2,0.0,-0.3,0.0,1.0
1316.0187,0.0,0.0,0.0,6.430489,0.0,TBH,-0.1,-0.2,0.0,-0.3,0.0,1.0
1316.2186,0.0,0.0,0.0,6.430489,0.0,TBH,-0.1,-0.2,0.0,-0.3,0.0,1.0
1316.2186,0.0,0.0,0.0,6.430489,0.0,TBH,-0.1,-0.2,0.0,-0.3,0.0,1.0
1316.2186,0.0,0.0,0.0,6.430489,0.0,TBH,-0.1,-0.2,0.0,-0.3,0.0,1.0
1316.4187,0.0,0.0,0.0,6.430489,0.0,TBH,-0.1,-0.2,0.0,-0.3,0.0,1.0
1316.4187,0.0,0.0,0.0,6.430489,0.0,TBH,-0.1,-0.2,0.0,-0.3,0.0,1.0
1316.6187,0.0,0.0,0.0,6.430489,0.0,TBH,-0.1,-0.2,0.0,-0.3,0.0,1.0
1316.6187,0.0,0.0,0.0,6.430489,0.0,TBH,-0.1,-0.2,0.0,-0.3,0.0,1.0
1316.6187,0.0,0.0,0.0,6.430489,0.0,TBH,-0.1,-0.2,0.0,-0.3,0.0,1.0
1316.6187,0.0,0.0,0.0,6.430489,0.0,TBH,-0.1,-0.2,0.0,-0.3,0.0,1.0
1316.8187,0.0,0.0,0.0,6.430489,0.0,TBH,-0.1,-0.2,0.0,-0.3,0.0,1.0
1316.8187,0.0,0.0,0.0,6.430489,0.0,TBH,-0.1,-0.2,0.0,-0.3,0.0,1.0
1316.8187,0.0,0.0,0.0,6.430489,0.0,TBH,-0.1,-0.2,0.0,-0.3,0.0,1.0
1317.0187,0.0,0.0,0.0,6.430489,0.0,TBH,-0.1,-0.2,0.0,-0.3,0.0,1.0
1317.0187,0.0,0.0,0.0,6.430489,0.0,TBH,-0.1,-0.2,0.0,-0.3,0.0,1.0
1317.0187,0.0,0.0,0.0,6.430489,0.0,TBH,-0.1,-0.2,0.0,-0.3,0.0,1.0
