time,target,measured,raw,action,error,controller,PID.Kp,PID.Ki,PID.Kd,TBH.gain,TBH.approx,allow-readify
1262.0986,0.0,0.0,0.0,-0.820576,0.0,TBH,-0.1,-0.2,0.0,-0.4,0.0,1.0
1262.0986,0.0,0.0,0.0,-0.820576,0.0,TBH,-0.1,-0.2,0.0,-0.4,0.0,1.0
1262.2986,0.0,0.0,0.0,-0.820576,0.0,TBH,-0.1,-0.2,0.0,-0.4,0.0,1.0
1262.2986,0.0,0.0,0.0,-0.820576,0.0,TBH,-0.1,-0.2,0.0,-0.4,0.0,1.0
1262.2986,0.0,0.0,0.0,-0.820576,0.0,TBH,-0.1,-0.2,0.0,-0.4,0.0,1.0
1262.2986,0.0,0.0,0.0,-0.820576,0.0,TBH,-0.1,-0.2,0.0,-0.4,0.0,1.0
1262.4987,0.0,0.0,0.0,-0.820576,0.0,TBH,-0.1,-0.2,0.0,-0.4,0.0,1.0
1262.4987,0.0,0.0,0.0,-0.820576,0.0,TBH,-0.1,-0.2,0.0,-0.4,0.0,1.0
1262.6986,0.0,0.0,0.0,-0.820576,0.0,TBH,-0.1,-0.2,0.0,-0.4,0.0,1.0
1262.6986,0.0,0.0,0.0,-0.820576,0.0,TBH,-0.1,-0.2,0.0,-0.4,0.0,1.0
1262.6986,0.0,0.0,0.0,-0.820576,0.0,TBH,-0.1,-0.2,0.0,-0.4,0.0,1.0
1262.6986,0.0,0.0,0.0,-0.820576,0.0,TBH,-0.1,-0.2,0.0,-0.4,0.0,1.0
1262.8987,0.0,0.0,0.0,-0.820576,0.0,TBH,-0.1,-0.2,0.0,-0.4,0.0,1.0
1262.8987,0.0,0.0,0.0,-0.820576,0.0,TBH,-0.1,-0.2,0.0,-0.4,0.0,1.0
1263.0986,0.0,0.0,0.0,-0.820576,0.0,TBH,-0.1,-0.2,0.0,-0.4,0.0,1.0
1263.0986,0.0,0.0,0.0,-0.820576,0.0,TBH,-0.1,-0.2,0.0,-0.4,0.0,1.0
1263.0986,0.0,0.0,0.0,-0.820576,0.0,TBH,-0.1,-0.2,0.0,-0.4,0.0,1.0
1263.0986,0.0,0.0,0.0,-0.820576,0.0,TBH,-0.1,-0.2,0.0,-0.4,0.0,1.0
1263.2987,0.0,0.0,0.0,-0.820576,0.0,TBH,-0.1,-0.2,0.0,-0.4,0.0,1.0
1263.2987,0.0,0.0,0.0,-0.820576,0.0,TBH,-0.1,-0.2,0.0,-0.4,0.0,1.0
1263.2987,0.0,0.0,0.0,-0.820576,0.0,TBH,-0.1,-0.2,0.0,-0.4,0.0,1.0
1263.4987,0.0,0.0,0.0,-0.820576,0.0,TBH,-0.1,-0.2,0.0,-0.4,0.0,1.0
1263.4987,0.0,0.0,0.0,-0.820576,0.0,TBH,-0.1,-0.2,0.0,-0.4,0.0,1.0
1263.4987,0.0,0.0,0.0,-0.820576,0.0,TBH,-0.1,-0.2,0.0,-0.4,0.0,1.0
1263.6987,0.0,0.0,0.0,-0.820576,0.0,TBH,-0.1,-0.2,0.0,-0.4,0.0,1.0
1263.6987,0.0,0.0,0.0,-0.820576,0.0,TBH,-0.1,-0.2,0.0,-0.4,0.0,1.0
