time,target,measured,raw,action,error,controller,PID.Kp,PID.Ki,PID.Kd,TBH.gain,TBH.approx,allow-readify
1384.4786,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1384.4786,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1384.4786,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1384.4786,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1384.6787,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1384.6787,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1384.8785,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1384.8785,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1384.8785,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1384.8785,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1384.8785,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1385.0786,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1385.0786,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1385.2786,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1385.2786,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1385.2786,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1385.2786,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1385.4786,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1385.4786,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1385.4786,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1385.6787,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1385.6787,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1385.6787,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1385.6787,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1385.6787,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1385.8787,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1385.8787,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1386.0786,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1386.0786,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1386.0786,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1386.0786,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1386.2787,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1386.2787,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1386.4786,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1386.4786,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1386.4786,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1386.4786,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
1386.6787,0.0,-0.0,0.0,-0.065314,-0.0,TBH,-0.1,-0.2,0.0,-0.2,0.0,1.0
