time,target,measured,raw,action,error,controller,PID.Kp,PID.Ki,PID.Kd,TBH.gain,TBH.approx,allow-readify
1660.5986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1660.5986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1660.7986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1660.7986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1660.7986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1660.9987,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1660.9987,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1660.9987,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1661.1986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1661.1986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1661.1986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1661.1986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1661.3987,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1661.3987,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1661.5986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1661.5986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1661.5986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1661.5986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1661.7987,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1661.7987,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1661.9985,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1661.9985,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1661.9985,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1662.1986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1662.1986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1662.1986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1662.3986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1662.3986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1662.3986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1662.3986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1662.5986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1662.5986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1662.5986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1662.7986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1662.7986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1662.7986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1662.9987,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1662.9987,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1662.9987,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1663.1986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1663.1986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1663.1986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1663.1986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1663.3987,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1663.3987,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1663.3987,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1663.5986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1663.5986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1663.5986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1663.5986,0.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1663.7987,500.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1663.7987,500.0,-0.0,0.0,6.797949,-0.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1663.9985,500.0,-0.0,0.0,13.31036,-500.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1663.9985,500.0,-0.0,0.0,13.31036,-500.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1664.0786,500.0,-0.0,0.0,18.51036,-500.0,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1664.1586,500.0,19.237286,0.0,23.510517,-480.76273,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1664.1586,500.0,19.237286,0.0,23.510517,-480.76273,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1664.2386,500.0,19.746504,0.0,28.505764,-480.2535,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1664.3186,500.0,31.4514,83.325005,33.437992,-468.54858,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1664.3986,500.0,46.256115,83.34583,38.22609,-453.7439,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1664.4786,500.0,66.13167,83.325005,42.807846,-433.86835,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1664.5586,500.0,100.70521,166.65001,47.083534,-399.2948,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
1664.6385,500.0,144.9221,249.975,50.93488,-355.07788,TBH,-0.1,-0.2,0.0,-0.13,0.0,1.0
