time,target,measured,raw,action,error,controller,PID.Kp,PID.Ki,PID.Kd,TBH.gain,TBH.approx,allow-readify
2320.7988,0.0,0.0,0.0,10.020186,0.0,TBH,-0.1,-0.2,0.0,-0.07,0.0,1.0
2320.7988,0.0,0.0,0.0,10.020186,0.0,TBH,-0.1,-0.2,0.0,-0.07,0.0,1.0
2320.9985,0.0,0.0,0.0,10.020186,0.0,TBH,-0.1,-0.2,0.0,-0.07,0.0,1.0
2320.9985,0.0,0.0,0.0,10.020186,0.0,TBH,-0.1,-0.2,0.0,-0.07,0.0,1.0
2321.1985,0.0,0.0,0.0,10.020186,0.0,TBH,-0.1,-0.2,0.0,-0.07,0.0,1.0
2321.1985,0.0,0.0,0.0,10.020186,0.0,TBH,-0.1,-0.2,0.0,-0.07,0.0,1.0
2321.1985,0.0,0.0,0.0,10.020186,0.0,TBH,-0.1,-0.2,0.0,-0.07,0.0,1.0
2321.3984,0.0,0.0,0.0,10.020186,0.0,TBH,-0.1,-0.2,0.0,-0.07,0.0,1.0
2321.3984,0.0,0.0,0.0,10.020186,0.0,TBH,-0.1,-0.2,0.0,-0.07,0.0,1.0
2321.5986,0.0,0.0,0.0,10.020186,0.0,TBH,-0.1,-0.2,0.0,-0.07,0.0,1.0
2321.5986,0.0,0.0,0.0,10.020186,0.0,TBH,-0.1,-0.2,0.0,-0.07,0.0,1.0
2321.5986,0.0,0.0,0.0,10.020186,0.0,TBH,-0.1,-0.2,0.0,-0.07,0.0,1.0
2321.5986,0.0,0.0,0.0,10.020186,0.0,TBH,-0.1,-0.2,0.0,-0.07,0.0,1.0
2321.7986,0.0,0.0,0.0,10.020186,0.0,TBH,-0.1,-0.2,0.0,-0.07,0.0,1.0
2321.7986,0.0,0.0,0.0,10.020186,0.0,TBH,-0.1,-0.2,0.0,-0.07,0.0,1.0
2321.7986,0.0,0.0,0.0,10.020186,0.0,TBH,-0.1,-0.2,0.0,-0.07,0.0,1.0
2321.9985,0.0,0.0,0.0,10.020186,0.0,TBH,-0.1,-0.2,0.0,-0.07,0.0,1.0
2321.9985,0.0,0.0,0.0,10.020186,0.0,TBH,-0.1,-0.2,0.0,-0.07,0.0,1.0
2321.9985,0.0,0.0,0.0,10.020186,0.0,TBH,-0.1,-0.2,0.0,-0.07,0.0,1.0
